Статус,Тип,Размер,Размер (байт),Путь на продакшене (public_html/),Локальный путь
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOC,9 МБ,10227200,docs/obrazovanie/43.01.09_РП_ОП06.-Охрана-труда_2024.doc,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,5 МБ,5369627,docs/obrazovanie/43.01.09_РП_ОП06.-Охрана-труда_2024.doc.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,4 МБ,4576005,docs/obrazovanie/43.01.09_РП_ОУД.-02-Литература_-2024.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,4 МБ,4564278,docs/obrazovanie/43.01.09_РП_ОУД.-02-Литература_-2024.docx.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,9 МБ,9733735,docs/obrazovanie/43.01.09_РП_ОУД.-20-Информационно-коммуникативные-технологии-в-промышленности.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,9 МБ,9716939,docs/obrazovanie/43.01.09_РП_ОУД.-20-Информационно-коммуникативные-технологии-в-промышленности.docx.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,9 МБ,9457148,docs/obrazovanie/43.01.09_РП_ОУД.03-Иностранный-язык_2024-г.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,9 МБ,9437971,docs/obrazovanie/43.01.09_РП_ОУД.03-Иностранный-язык_2024-г.docx.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,10 МБ,11487219,docs/obrazovanie/43.01.09_РП_ОУД.04-Математика_2024.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,10 МБ,11466689,docs/obrazovanie/43.01.09_РП_ОУД.04-Математика_2024.docx.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOC,18 МБ,18988720,docs/obrazovanie/43.01.09_РП_ОУД.05-История_2024.doc,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,12 МБ,13128742,docs/obrazovanie/43.01.09_РП_ОУД.05-История_2024.doc.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOC,19 МБ,20288734,docs/obrazovanie/43.01.09_РП_ОУД.06-Обществознание.doc,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,14 МБ,14976716,docs/obrazovanie/43.01.09_РП_ОУД.06-Обществознание.doc.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,6 МБ,6706844,docs/obrazovanie/43.01.09_РП_ОУД.08-География_2024.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,6 МБ,6696566,docs/obrazovanie/43.01.09_РП_ОУД.08-География_2024.docx.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,13 МБ,14587080,docs/obrazovanie/43.01.09_РП_ОУД.10-ОБЗР_2024.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,13 МБ,14569546,docs/obrazovanie/43.01.09_РП_ОУД.10-ОБЗР_2024.docx.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,8 МБ,8888062,docs/obrazovanie/43.01.09_РП_ОУД.11-Индивидуальный-проект_2024.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,8 МБ,8867990,docs/obrazovanie/43.01.09_РП_ОУД.11-Индивидуальный-проект_2024.docx.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,10 МБ,11084540,docs/obrazovanie/43.01.09_РП_ОУД.12-Информатика_2024.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,10 МБ,11066265,docs/obrazovanie/43.01.09_РП_ОУД.12-Информатика_2024.docx.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,10 МБ,10958782,docs/obrazovanie/43.01.09_РП_ОУД.15_Экология_2024.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,10 МБ,10943336,docs/obrazovanie/43.01.09_РП_ОУД.15_Экология_2024.docx.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,6 МБ,6710770,docs/obrazovanie/43.01.09_РП_ОУД.16-Астрономия_2024.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,6 МБ,6700346,docs/obrazovanie/43.01.09_РП_ОУД.16-Астрономия_2024.docx.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOC,13 МБ,14026011,docs/obrazovanie/43.01.09_РП_ОУД.17-Право_2024.doc,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,9 МБ,9935429,docs/obrazovanie/43.01.09_РП_ОУД.17-Право_2024.doc.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,10 МБ,10538705,docs/obrazovanie/43.01.09_РП_ОУД.19-Финансовая-грамотность_2024.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,10 МБ,10514902,docs/obrazovanie/43.01.09_РП_ОУД.19-Финансовая-грамотность_2024.docx.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,6 МБ,6556510,docs/obrazovanie/43.01.09_РП_ОУД.21-Деловой-этикет_2024.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,6 МБ,6544852,docs/obrazovanie/43.01.09_РП_ОУД.21-Деловой-этикет_2024.docx.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,12 МБ,12717430,docs/obrazovanie/43.01.09_РП_ПМ-05-Приготовление-оформление-и-подготовка-к-реализации.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,12 МБ,12699371,docs/obrazovanie/43.01.09_РП_ПМ-05-Приготовление-оформление-и-подготовка-к-реализации.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,11 МБ,12087014,docs/obrazovanie/43.01.09_РП_ПМ.-01Приготовление-и-подготовка-к-реализации-полуфабрикатов-для-блюд-кулинарных-изделий-разнообразного-ассортимента.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,11 МБ,12065256,docs/obrazovanie/43.01.09_РП_ПМ.-01Приготовление-и-подготовка-к-реализации-полуфабрикатов-для-блюд-кулинарных-изделий-разнообразного-ассортимента.docx.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,12 МБ,12666122,docs/obrazovanie/43.01.09_РП_ПМ.02-Горячие-блюда.doc.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOC,19 МБ,20506372,docs/obrazovanie/43.01.09_РП_ПМ.02-Приготовление-оформление-и-подготовка-к-реализации-горячих-блюд-кулинарных-изделий-закусок-разнообразного-ассортимента.doc,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOC,18 МБ,19108864,docs/obrazovanie/43.01.09_РП_ПМ.03-Холодные-блюда.doc,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,5 МБ,6195025,docs/obrazovanie/43.01.09_РП_ПП_2024.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,5 МБ,6186279,docs/obrazovanie/43.01.09_РП_ПП_2024.docx.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PNG,102 КБ,105306,docs/obrazovanie/Screenshot-2025-07-17-at-07-42-57-Отчет-о-проверке-ЭП.png,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,1 МБ,1594418,docs/obrazovanie/АООП-СПО-ППССЗ-для-08.02.09-2024.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,1 МБ,1626417,docs/obrazovanie/АООП-СПО-ППССЗ-для-08.02.09-2024.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOC,79 КБ,80896,docs/obrazovanie/Аннотация-программы-по-дисциплине-Приготовление-и-подготовка-к-реализации-полуфабрикатов-кулинарных-изделий.DOC.doc,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOC,87 КБ,89088,docs/obrazovanie/Аннотация-программы-по-дисциплине-Приготовление-оформление-и-подготовка-к-реализации-горячих-блюд-кулинарных-изделий.doc,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOC,75 КБ,76800,docs/obrazovanie/Аннотация-программы-по-дисциплине-Приготовление-оформление-и-подготовка-к-реализации-хлебобулочных-мучных-изделий.doc,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOC,52 КБ,53760,docs/obrazovanie/Аннотация-программы-по-дисциплине-Приготовление-оформление-и-подготовка-к-реализации-холодных-блюд.doc,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,263 КБ,269465,docs/obrazovanie/Выписка-из-реестра-лицензий-№-5923-9.06.21.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,264 КБ,270438,docs/obrazovanie/Выписка-из-реестра-лицензий-№-Л035-01276-61-00201708.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,268 КБ,274481,docs/obrazovanie/Выписка-из-реестра-лицензий-№-Л035-01276-61_00201708.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,257 КБ,263293,docs/obrazovanie/Выписка-из-реестра-лицензий-№-Л035-01276-61_00201708.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,269 КБ,275490,docs/obrazovanie/Выписка-из-реестра-лицензий-№Л035-01276-61-00201708-07.04.2026.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOC,1 МБ,1136128,docs/obrazovanie/ГИА-Повар-2023-2024.doc,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,980 КБ,1003574,docs/obrazovanie/ГИА-Повар-2023-2024.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,3 МБ,4164125,docs/obrazovanie/График-учебного-процесса-очного-отделения-ГБПОУ-РО-СИТ-на-2025-26-уч.год.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,14 КБ,14350,docs/obrazovanie/Информация-о-результатах-перевода-восстановлении-и-отчисления-за-период-с-01.09.2022-по-12.12.2022-1.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,12 КБ,13288,docs/obrazovanie/Информация-о-результатах-перевода-восстановлении-и-отчисления-за-период-с-01.09.2025-по-25.12.2025.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,17 КБ,17902,docs/obrazovanie/Информация-о-результатах-перевода-восстановлении-и-отчисления-за-период-с-01.10.2023-по-01.10.2024-2024.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,13 КБ,13511,docs/obrazovanie/Информация-о-результатах-приема-в-2021-2022-уч.году-по-каждой-профессии-по-каждой-специальности-СПО-в-разрезе-источников-финансирования.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,13 КБ,13359,docs/obrazovanie/Информация-о-результатах-приема-в-2022-2023-уч.году-по-каждой-профессии-по-каждой-специальности-СПО-в-разрезе-источников-финансирования.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,127 КБ,130554,docs/obrazovanie/Итоги-набора-на-обучение-2024-2025.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,16 КБ,16432,docs/obrazovanie/Итоги-набора-на-очную-форму-обучения-на-базе-основного-общего-образования-2025-26.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,14 КБ,14600,docs/obrazovanie/Итоги-набора-на-очную-форму-обучения-на-базе-основного-общего-образования-2025.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,2 МБ,2784043,docs/obrazovanie/Лицензия-на-осуществление-образовательной-деятельности-и-приложение-к-ней-2021.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,218 КБ,224188,docs/obrazovanie/О-внесении-изменений-в-реестр-лицензий-уведомление-ГБПОУ-РО-СИТ-Сальский-21.10.2022.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,412 КБ,421979,docs/obrazovanie/О-внесении-изменений-в-реестр-лицензий-уведомление-ГБПОУ-РО-СИТ-Сальский-21.10.2022.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,84 КБ,87008,docs/obrazovanie/О-переоформлении-лицензии-ГБПОУ-РО-СИТ.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,19 МБ,19932982,docs/obrazovanie/ПК.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,3 МБ,3214215,docs/obrazovanie/ППКРС-для-15.01.05-Сварщик-2023.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,109 КБ,112109,docs/obrazovanie/Приказ-от-18.06.2019-№-1268-о-государственной-аккредитации.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,156 КБ,160175,docs/obrazovanie/Приложение-к-свидетельству-о-гос.аккредитации-18.06.2019.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,3 МБ,3257125,docs/obrazovanie/Программа-ГИА-2024-г.-15.01.05-Сварщик.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,3 МБ,3259429,docs/obrazovanie/Программа-ГИА-2024-г.-15.01.05-Сварщик.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,23 МБ,24470919,docs/obrazovanie/Программа-ГИА-по-профессии-Мастер-контрольно-измерительных-приборов-и-автоматики.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,20 МБ,21693298,docs/obrazovanie/Программа-государственной-итоговой-аттестации-по-профессии-СПО-43.01.09-Повар-кондитер-2022.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,20 МБ,21758262,docs/obrazovanie/Программа-государственной-итоговой-аттестации-по-профессии-СПО-43.01.09-Повар-кондитер-2022.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOC,42 КБ,43520,docs/obrazovanie/Реализуемые-в-ГБПОУ-РО-СИТ-программы-подготовки-специалистов-среднего-звена-и-рабочих-и-служащих-2025.doc,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,7 МБ,8156127,docs/obrazovanie/СВ.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,469 КБ,481263,docs/obrazovanie/Свидетельство-о-государственной-аккредитации-от-18.06.2019.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,256 КБ,262835,docs/obrazovanie/Уведомление-о-внесении-изменений-в-реестр-лицензий.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,514 КБ,526892,docs/obrazovanie/Учебный-план-для-15.01.31-Мастер-контрольно-измерительных-приборов-и-автоматики-2023.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,521 КБ,533858,docs/obrazovanie/Учебный-план-для-15.01.31-Мастер-контрольно-измерительных-приборов-и-автоматики-2023.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,JPG,573 КБ,587746,docs/obrazovanie/вакантные-места-01.04.2026_page-0001.jpg,
ОТСУТСТВУЕТ ЛОКАЛЬНО,JPG,552 КБ,565268,docs/obrazovanie/вакантные-места-01.04.2026_page-0002.jpg,
ОТСУТСТВУЕТ ЛОКАЛЬНО,JPG,568 КБ,581864,docs/obrazovanie/вакантные-места-01.04.2026_page-0003.jpg,
ОТСУТСТВУЕТ ЛОКАЛЬНО,JPG,553 КБ,566915,docs/obrazovanie/вакантные-места-01.04.2026_page-0004.jpg,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,25 КБ,25811,docs/pedagog/08.01.07-Мастер-общестроительных-работ.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,363 КБ,371730,docs/pedagog/08.01.07-Мастер-общестроительных-работ.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,78 КБ,80849,docs/pedagog/09.02.01-Компьютерные-системы-и-комплексы.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,416 КБ,426909,docs/pedagog/09.02.01-Компьютерные-системы-и-комплексы.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,56 КБ,57466,docs/pedagog/15.01.05-Сварщик-ручной-и-частично-механизированной-сварки-наплавки.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,394 КБ,403551,docs/pedagog/15.01.05-Сварщик-ручной-и-частично-механизированной-сварки-наплавки.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,66 КБ,67705,docs/pedagog/15.01.31-Мастер-контрольно-измерительных-приборов.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,404 КБ,413789,docs/pedagog/15.01.31-Мастер-контрольно-измерительных-приборов.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,62 КБ,63927,docs/pedagog/15.02.14-Оснащение-средствами-автоматизации-технологических-процессов-и-производств-по-отраслям.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,400 КБ,410095,docs/pedagog/15.02.14-Оснащение-средствами-автоматизации-технологических-процессов-и-производств-по-отраслям.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,60 КБ,62086,docs/pedagog/38.01.02-Продавец-контролер-кассир.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,396 КБ,405813,docs/pedagog/38.01.02-Продавец-контролер-кассир.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,51 КБ,52954,docs/pedagog/38.02.01-Экономика-и-бухгалтерский-учет-по-отраслям.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,389 КБ,398924,docs/pedagog/38.02.01-Экономика-и-бухгалтерский-учет-по-отраслям.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,66 КБ,67902,docs/pedagog/43.01.09-Повар.-кондитер.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,404 КБ,413932,docs/pedagog/43.01.09-Повар.-кондитер.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOC,53 КБ,54784,docs/podacha-elektronnaya-pochta/Заявление-о-зачислении-08.02.09-Монтаж-наладка-и-эксплуатация-электрооборудования-промышленных-и-гражданских-зданий.doc,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOC,53 КБ,54784,docs/podacha-elektronnaya-pochta/Заявление-о-зачислении-09.02.01-Компьютерные-системы-и-комплексы.doc,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOC,53 КБ,54784,docs/podacha-elektronnaya-pochta/Заявление-о-зачислении-15.01.05-Сварщик.doc,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOC,53 КБ,54784,docs/podacha-elektronnaya-pochta/Заявление-о-зачислении-15.01.37-Слесарь-наладчик.doc,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOC,53 КБ,54784,docs/podacha-elektronnaya-pochta/Заявление-о-зачислении-38.02.01-Экономика-и-бухгалтерский-учет-по-отраслям.doc,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOC,53 КБ,54784,docs/podacha-elektronnaya-pochta/Заявление-о-зачислении-43.01.09-Повар-кондитер.doc,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PNG,680 КБ,697289,docs/priemnaya-kampaniya-2026/Документы-для-абитуриентов-2026.png,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOC,30 КБ,31232,docs/priemnaya-kampaniya-2026/Заявление-на-вселение-в-общежитие-несов-2026.doc,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,13 КБ,13733,docs/priemnaya-kampaniya-2026/Заявление-на-вселение-в-общежитие-совер-2026.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,261 КБ,267609,docs/priemnaya-kampaniya-2026/Контрольные-цифры-приема-на-05-03-2026.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,162 Б,162,docs/priemnaya-kampaniya-2026/Памятка-об-организации-целевого-обучения-для-обучающегося-по-образовательным-программам--2025.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,12 КБ,13286,docs/priemnaya-kampaniya-2026/Перечень-специальностей-и-профессий-по-которым-объявлен-набор-на-обучение-в-2026-2027-году.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,15 КБ,16334,docs/priemnaya-kampaniya-2026/План-работы-приемной-комиссии-на-2026-2027-учебный-год-2026.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,671 КБ,687339,docs/priemnaya-kampaniya-2026/Положение-ЭОС-2023.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOC,57 КБ,58368,docs/priemnaya-kampaniya-2026/Положение-о-приемной-комиссии-ГБПОУ-РО-СИТ-на-2026-2027-учебный-год-2026.doc,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,111 КБ,114290,docs/priemnaya-kampaniya-2026/Положение-о-студенческом-общежитии-Приложение-№-1-к-приказу-ГБПОУ-РО-СИТ-от-05.12.2025-№124.docx,
